Time (UTCG),Lat (deg),Lon (deg),Alt (km),vx (km/sec),vy (km/sec),vz (km/sec),vx (km/sec).1,vy (km/sec).1,vz (km/sec).1,B_Tesla,Bx_Tesla,By_Tesla,Bz_Tesla
1 Jan 2011 00:55:46.000,66.03,-107.421,210.52544,3.166586,7.137296000000001,3.130582,-7.827596000000001,0.165644,3.139208,5.358258893128458e-05,1.285879600901084e-06,5.741513625905432e-06,-5.3258570873752795e-05
1 Jan 2011 00:55:47.000,66.102,-107.402,210.235038,3.168744,7.140396000000001,3.122168,-7.831327000000001,0.165205,3.1307970000000003,5.358745207373763e-05,1.2760293896861254e-06,5.707899539483286e-06,-5.326731316294216e-05
1 Jan 2011 00:55:48.000,66.175,-107.383,209.94619500000002,3.1708990000000004,7.1434869999999995,3.1137479999999997,-7.835048,0.164766,3.1223810000000003,5.35921436220741e-05,1.266073329715699e-06,5.6739056694754245e-06,-5.3275901782951495e-05
1 Jan 2011 00:55:49.000,66.247,-107.36399999999999,209.65891100000002,3.1730490000000002,7.146567999999999,3.105323,-7.838758,0.164326,3.11396,5.3596736228628314e-05,1.2562214230168304e-06,5.640439068396544e-06,-5.328430809547233e-05
1 Jan 2011 00:55:50.000,66.32,-107.345,209.373187,3.175196,7.149639,3.096892,-7.842458000000001,0.16388699999999998,3.1055330000000003,5.360115593299799e-05,1.246263917913488e-06,5.606595925498883e-06,-5.3292558821365034e-05
1 Jan 2011 00:55:51.000,66.393,-107.325,209.089022,3.177339,7.1527,3.0884549999999997,-7.8461479999999995,0.163447,3.097101,5.360544783934065e-05,1.2361768397269716e-06,5.57276766298198e-06,-5.330065820842756e-05
1 Jan 2011 00:55:52.000,66.465,-107.305,208.806419,3.179478,7.155752000000001,3.080014,-7.849825999999999,0.16300599999999998,3.088663,5.360964570067028e-05,1.2261948730400762e-06,5.539465647052315e-06,-5.330858166027167e-05
1 Jan 2011 00:55:53.000,66.538,-107.286,208.525376,3.1816139999999997,7.158792999999999,3.071566,-7.853495,0.16256600000000002,3.08022,5.36136610076321e-05,1.2162367683983959e-06,5.505853844166424e-06,-5.3316329470539924e-05
1 Jan 2011 00:55:54.000,66.61,-107.266,208.245895,3.183745,7.161825,3.063114,-7.857153,0.162125,3.071771,5.361759347122685e-05,1.2062552682780798e-06,5.4727056077601865e-06,-5.332392306652137e-05
1 Jan 2011 00:55:55.000,66.683,-107.24600000000001,207.967976,3.185873,7.164847,3.054656,-7.8608,0.161683,3.0633169999999996,5.3621349481088844e-05,1.1961692847454183e-06,5.439189514494614e-06,-5.333135584851289e-05
1 Jan 2011 00:55:56.000,66.756,-107.225,207.691619,3.187997,7.167859,3.046192,-7.864437,0.161242,3.0548580000000003,5.3624978951763356e-05,1.1859560772084107e-06,5.405692915161613e-06,-5.33386385265594e-05
1 Jan 2011 00:55:57.000,66.828,-107.205,207.41682600000001,3.190117,7.170861,3.0377240000000003,-7.868063,0.1608,3.046393,5.3628516634067696e-05,1.1759769585442635e-06,5.372780567016143e-06,-5.334574119404605e-05
1 Jan 2011 00:55:58.000,66.90100000000001,-107.185,207.143596,3.1922330000000003,7.173853,3.02925,-7.871678,0.160358,3.037923,5.363187619986809e-05,1.1658937813518189e-06,5.339505285486823e-06,-5.3352680529799444e-05
1 Jan 2011 00:55:59.000,66.973,-107.164,206.87193,3.194345,7.176836,3.02077,-7.875284,0.159916,3.029448,5.3635160159177015e-05,1.1557896142019136e-06,5.306692555400464e-06,-5.335947497671552e-05
1 Jan 2011 00:56:00.000,67.046,-107.14299999999999,206.601829,3.196453,7.179808,3.012285,-7.878878,0.159473,3.0209669999999997,5.363826442754985e-05,1.145582144058599e-06,5.273520718646243e-06,-5.336610376991169e-05
1 Jan 2011 00:56:01.000,67.119,-107.12200000000001,206.333293,3.1985580000000002,7.182771000000001,3.003795,-7.882461999999999,0.15903,3.012481,5.364123830612774e-05,1.1353766055345982e-06,5.240432080099243e-06,-5.337257009543626e-05
1 Jan 2011 00:56:02.000,67.191,-107.101,206.06632199999999,3.2006580000000002,7.1857240000000004,2.9953,-7.886035000000001,0.15858699999999998,3.00399,5.364413568148501e-05,1.1252782332410996e-06,5.207864377277164e-06,-5.337888337666175e-05
1 Jan 2011 00:56:03.000,67.264,-107.08,205.800917,3.202755,7.188667,2.9868,-7.8895979999999994,0.158143,2.995493,5.364685190340394e-05,1.1150770136473342e-06,5.174942513705905e-06,-5.3385028728841474e-05
1 Jan 2011 00:56:04.000,67.337,-107.05799999999999,205.537079,3.204847,7.1916,2.978294,-7.89315,0.1577,2.986991,5.3649444248031015e-05,1.1047521324969163e-06,5.142047050321664e-06,-5.339102680208174e-05
1 Jan 2011 00:56:05.000,67.40899999999999,-107.037,205.274807,3.2069360000000002,7.194522999999999,2.969783,-7.896691000000001,0.157256,2.978484,5.365196065633553e-05,1.0946611453090409e-06,5.109729148046117e-06,-5.3396865706514404e-05
1 Jan 2011 00:56:06.000,67.482,-107.015,205.014103,3.209021,7.197436,2.961266,-7.900222,0.15681099999999998,2.9699720000000003,5.365429859504562e-05,1.0843422091617554e-06,5.077004281463901e-06,-5.3402546636145936e-05
1 Jan 2011 00:56:07.000,67.554,-106.993,204.754967,3.211102,7.200339,2.952745,-7.903742,0.156367,2.9614540000000003,5.36565684081223e-05,1.0741316399784896e-06,5.044797575286571e-06,-5.340808545510583e-05
1 Jan 2011 00:56:08.000,67.627,-106.971,204.497398,3.2131790000000002,7.203232000000001,2.9442180000000002,-7.907252000000001,0.155922,2.952931,5.3658654424905366e-05,1.0638194993442304e-06,5.012245526100284e-06,-5.341345221524555e-05
1 Jan 2011 00:56:09.000,67.7,-106.949,204.241399,3.215252,7.206115,2.9356869999999997,-7.910750999999999,0.155477,2.944403,5.366061492530418e-05,1.0535109907642948e-06,4.979781193659688e-06,-5.341866235705823e-05
1 Jan 2011 00:56:10.000,67.77199999999999,-106.927,203.986969,3.217321,7.208988000000001,2.92715,-7.914239,0.155032,2.93587,5.366251260021326e-05,1.0433112607437583e-06,4.947832888236569e-06,-5.342373732613001e-05
1 Jan 2011 00:56:11.000,67.845,-106.904,203.73410800000002,3.219386,7.211852,2.9186080000000003,-7.917716,0.154586,2.927332,5.366422816661094e-05,1.0328861060726001e-06,4.915487879792457e-06,-5.342864877491825e-05
1 Jan 2011 00:56:12.000,67.918,-106.881,203.48281799999998,3.221447,7.214705,2.9100610000000002,-7.921183,0.15414,2.918789,5.3665819853033934e-05,1.0224655348679986e-06,4.883232567048705e-06,-5.3433405510264956e-05
1 Jan 2011 00:56:13.000,67.99,-106.85799999999999,203.23309799999998,3.223504,7.217548,2.901509,-7.924639,0.153694,2.91024,5.3667353506809586e-05,1.0121546255815687e-06,4.851491627672784e-06,-5.34380333135998e-05
1 Jan 2011 00:56:14.000,68.063,-106.835,202.984948,3.225557,7.220381,2.892951,-7.928085,0.153247,2.901687,5.366870070036268e-05,1.0017436588694938e-06,4.8194158548116576e-06,-5.344248474131245e-05
1 Jan 2011 00:56:15.000,68.135,-106.81200000000001,202.738357,3.227607,7.223205,2.884389,-7.931519000000001,0.152801,2.893128,5.36699936302391e-05,9.914426100503306e-07,4.787852924349157e-06,-5.344681208636941e-05
1 Jan 2011 00:56:16.000,68.208,-106.789,202.493333,3.229652,7.226017999999999,2.8758209999999997,-7.934943,0.152354,2.8845650000000003,5.367109957634735e-05,9.810418594217522e-07,4.75595846468594e-06,-5.34509620651157e-05
1 Jan 2011 00:56:17.000,68.281,-106.765,202.24988100000002,3.231693,7.228821000000001,2.867249,-7.938356,0.15190599999999999,2.8759959999999998,5.3672086728686994e-05,9.70523602455989e-07,4.7241013653451515e-06,-5.345497024635518e-05
1 Jan 2011 00:56:18.000,68.35300000000001,-106.741,202.008002,3.23373,7.2316139999999995,2.8586720000000003,-7.941758,0.15145899999999998,2.867422,5.3673024037961365e-05,9.601161240601418e-07,4.692755302978785e-06,-5.345886020178753e-05
1 Jan 2011 00:56:19.000,68.426,-106.71700000000001,201.767696,3.235763,7.234397,2.850089,-7.94515,0.15101099999999998,2.858844,5.367377296115911e-05,9.496099971572153e-07,4.661083266935659e-06,-5.346257052853001e-05
1 Jan 2011 00:56:20.000,68.499,-106.693,201.52896299999998,3.237793,7.23717,2.841502,-7.948531,0.150563,2.85026,5.3674403402619484e-05,9.39110182639004e-07,4.629505013010527e-06,-5.3466132607721915e-05
1 Jan 2011 00:56:21.000,68.571,-106.669,201.291805,3.239818,7.239933000000001,2.832909,-7.951900999999999,0.150115,2.841671,5.367498913949406e-05,9.287214912506985e-07,4.598435309725772e-06,-5.346958320595703e-05
1 Jan 2011 00:56:22.000,68.64399999999999,-106.64399999999999,201.056221,3.241839,7.242686,2.824312,-7.955260000000001,0.14966600000000002,2.833078,5.367538611278242e-05,9.181131406201297e-07,4.56699153651505e-06,-5.347285976009415e-05
1 Jan 2011 00:56:23.000,68.71600000000001,-106.62,200.822212,3.243856,7.245429,2.8157099999999997,-7.958608,0.14921700000000002,2.824479,5.367574126200381e-05,9.077379660694194e-07,4.536107964428719e-06,-5.347602206920015e-05
1 Jan 2011 00:56:24.000,68.789,-106.595,200.589778,3.245869,7.248161,2.8071029999999997,-7.961946000000001,0.148768,2.815876,5.3675906796646144e-05,8.971440347318676e-07,4.504854222482276e-06,-5.347900888626651e-05
1 Jan 2011 00:56:25.000,68.862,-106.57,200.35891999999998,3.247878,7.250883999999999,2.798491,-7.965272,0.148319,2.807268,5.367595716396237e-05,8.865576946502329e-07,4.47369686870308e-06,-5.34818514007185e-05
1 Jan 2011 00:56:26.000,68.934,-106.545,200.129638,3.249883,7.253597,2.789874,-7.9685880000000004,0.147869,2.798654,5.367597089241676e-05,8.760835251786221e-07,4.443044323099811e-06,-5.3484592978197494e-05
1 Jan 2011 00:56:27.000,69.007,-106.51899999999999,199.901933,3.251884,7.256299,2.781252,-7.971893,0.14742,2.790036,5.367579338633553e-05,8.653924977138254e-07,4.412028081955152e-06,-5.34871563992845e-05
1 Jan 2011 00:56:28.000,69.08,-106.493,199.675804,3.2538810000000002,7.258991,2.772626,-7.975188,0.14696900000000002,2.781413,5.367550263143059e-05,8.547100459628798e-07,4.381109979090058e-06,-5.3489577758897665e-05
1 Jan 2011 00:56:29.000,69.152,-106.46799999999999,199.451253,3.2558740000000004,7.261674,2.763995,-7.978471000000001,0.146519,2.772786,5.367518103842023e-05,8.442603312272819e-07,4.350745467108947e-06,-5.349189936692035e-05
1 Jan 2011 00:56:30.000,69.225,-106.441,199.22828,3.257863,7.264346000000001,2.755358,-7.981742999999999,0.146069,2.764153,5.3674665757452986e-05,8.334756817210202e-07,4.31997253093321e-06,-5.3494045461100236e-05
1 Jan 2011 00:56:31.000,69.297,-106.415,199.006885,3.259847,7.267008000000001,2.746718,-7.985005,0.145618,2.755516,5.367412298312056e-05,8.229239542685166e-07,4.289751314322096e-06,-5.349609619246917e-05
1 Jan 2011 00:56:32.000,69.37,-106.389,198.787069,3.261828,7.269659,2.7380720000000003,-7.988256,0.14516700000000002,2.746874,5.3673388766021314e-05,8.122772139895665e-07,4.259226756104125e-06,-5.34979612209305e-05
1 Jan 2011 00:56:33.000,69.443,-106.36200000000001,198.56883100000002,3.263804,7.272301,2.729421,-7.991495,0.144715,2.738227,5.3672543192936036e-05,8.015211268917078e-07,4.228752448079987e-06,-5.349969261045888e-05
1 Jan 2011 00:56:34.000,69.515,-106.335,198.352173,3.265777,7.274933,2.720766,-7.994724000000001,0.144264,2.729575,5.367167342197201e-05,7.908790067330834e-07,4.1987766928323895e-06,-5.350133935328399e-05
1 Jan 2011 00:56:35.000,69.58800000000001,-106.30799999999999,198.137094,3.267745,7.277553999999999,2.712107,-7.997942,0.143812,2.720919,5.3670611646440527e-05,7.801430578301213e-07,4.168503132082813e-06,-5.3502799113225594e-05
1 Jan 2011 00:56:36.000,69.661,-106.281,197.923596,3.269709,7.280164999999999,2.703442,-8.001149,0.14336,2.7122580000000003,5.3669442542693955e-05,7.6941743993042e-07,4.138331088817032e-06,-5.350412391064813e-05
1 Jan 2011 00:56:37.000,69.733,-106.25299999999999,197.711678,3.2716689999999997,7.2827660000000005,2.694773,-8.004344999999999,0.142907,2.703592,5.366825127614814e-05,7.586884276962507e-07,4.10860623671452e-06,-5.350537301711938e-05
1 Jan 2011 00:56:38.000,69.806,-106.225,197.501342,3.273625,7.285357,2.686099,-8.007531,0.142455,2.694922,5.366686750377265e-05,7.478667971598072e-07,4.078589105469983e-06,-5.350643394798364e-05
1 Jan 2011 00:56:39.000,69.878,-106.197,197.292586,3.275577,7.287936999999999,2.677421,-8.010705,0.142002,2.6862470000000003,5.3665467309187e-05,7.371600664311432e-07,4.0490661486891065e-06,-5.350742041879255e-05
1 Jan 2011 00:56:40.000,69.95100000000001,-106.169,197.08541200000002,3.277525,7.290508,2.6687369999999997,-8.013867999999999,0.141549,2.677568,5.3663874666730473e-05,7.263611765596779e-07,4.019254154312302e-06,-5.350821843166512e-05
1 Jan 2011 00:56:41.000,70.024,-106.141,196.87982,3.279469,7.293067999999999,2.66005,-8.01702,0.141096,2.668883,5.3662178427469464e-05,7.155739234115873e-07,3.989545834527645e-06,-5.350888591230344e-05
1 Jan 2011 00:56:42.000,70.096,-106.11200000000001,196.67581,3.2814080000000003,7.295617999999999,2.651357,-8.020162,0.14064200000000002,2.6601939999999997,5.36604666518551e-05,7.047855467038514e-07,3.9602817904914504e-06,-5.3509486325023836e-05
1 Jan 2011 00:56:43.000,70.169,-106.083,196.473383,3.283343,7.298158,2.642661,-8.023292,0.140188,2.6515009999999997,5.365856219353073e-05,6.939062609163425e-07,3.93073420575168e-06,-5.3509897396479845e-05
1 Jan 2011 00:56:44.000,70.241,-106.054,196.272539,3.285274,7.300687,2.633959,-8.026411,0.139734,2.642803,5.365664887235908e-05,6.831427611994403e-07,3.90167617852385e-06,-5.351024394615851e-05
1 Jan 2011 00:56:45.000,70.314,-106.025,196.073279,3.287201,7.303205999999999,2.625253,-8.029519,0.13928,2.634101,5.365454303807481e-05,6.722888308758462e-07,3.8723378230474074e-06,-5.3510401008931886e-05
1 Jan 2011 00:56:46.000,70.387,-105.995,195.87560200000001,3.2891239999999997,7.305714999999999,2.616543,-8.032617,0.138825,2.625394,5.3652332755228754e-05,6.613327331511415e-07,3.8430596912169346e-06,-5.3510432079208615e-05
1 Jan 2011 00:56:47.000,70.459,-105.965,195.67951000000002,3.291043,7.3082139999999995,2.607828,-8.035703,0.138371,2.616682,5.3650117918082074e-05,6.504931535507171e-07,3.814268493515815e-06,-5.351040428870509e-05
1 Jan 2011 00:56:48.000,70.532,-105.935,195.485002,3.292957,7.310703,2.599109,-8.038778,0.137916,2.607966,5.364771057445117e-05,6.395644378092914e-07,3.7852024292826003e-06,-5.351018641136772e-05
1 Jan 2011 00:56:49.000,70.604,-105.905,195.292079,3.294868,7.313181,2.590385,-8.041841999999999,0.13746,2.599246,5.364530180105713e-05,6.287523443780298e-07,3.756621069354814e-06,-5.3509913791345454e-05
1 Jan 2011 00:56:50.000,70.67699999999999,-105.874,195.100741,3.2967739999999996,7.3156490000000005,2.581656,-8.044895,0.137005,2.590521,5.364269537879934e-05,6.177376225398978e-07,3.7277238878053694e-06,-5.350945002846361e-05
1 Jan 2011 00:56:51.000,70.75,-105.84299999999999,194.91098799999997,3.2986760000000004,7.318107,2.572924,-8.047938,0.136549,2.581791,5.363999273115945e-05,6.067377399716671e-07,3.6989349060358063e-06,-5.350886440651346e-05
1 Jan 2011 00:56:52.000,70.822,-105.81200000000001,194.722822,3.3005739999999997,7.320554,2.564187,-8.050969,0.13609300000000002,2.573058,5.363729287399394e-05,5.958551837325681e-07,3.6706278677755277e-06,-5.35082295960811e-05
1 Jan 2011 00:56:53.000,70.895,-105.781,194.536241,3.302467,7.322991,2.555445,-8.053988,0.13563699999999998,2.564319,5.363440103849111e-05,5.848853266783451e-07,3.6420545587044662e-06,-5.3507404370832196e-05
1 Jan 2011 00:56:54.000,70.967,-105.749,194.351247,3.304356,7.325417999999999,2.5466990000000003,-8.056997,0.135181,2.555577,5.3631508859379786e-05,5.739200278754805e-07,3.613918075871151e-06,-5.350653188608123e-05
1 Jan 2011 00:56:55.000,71.04,-105.71700000000001,194.16783999999998,3.3062419999999997,7.327833999999999,2.5379490000000002,-8.059994999999999,0.134724,2.54683,5.362842475414087e-05,5.628685244212861e-07,3.5855191359226593e-06,-5.3505468628549517e-05
1 Jan 2011 00:56:56.000,71.112,-105.685,193.986019,3.308123,7.330241,2.529195,-8.062982,0.134267,2.538079,5.3625349178406684e-05,5.519350711963436e-07,3.557598123230304e-06,-5.350436372649257e-05
1 Jan 2011 00:56:57.000,71.185,-105.65299999999999,193.805787,3.309999,7.332636999999999,2.520436,-8.065957000000001,0.13380999999999998,2.5293229999999998,5.362208214949165e-05,5.409159464383552e-07,3.529417778833009e-06,-5.3503068268354266e-05
1 Jan 2011 00:56:58.000,71.258,-105.62,193.627142,3.311872,7.335022,2.511672,-8.068922,0.133353,2.520563,5.361871780346438e-05,5.298016047554772e-07,3.5013062589859856e-06,-5.350165477466965e-05
1 Jan 2011 00:56:59.000,71.33,-105.587,193.450085,3.31374,7.337397,2.5029049999999997,-8.071875,0.132895,2.5117990000000003,5.361536607556397e-05,5.188059821665804e-07,3.4736697243244053e-06,-5.350020503153157e-05
1 Jan 2011 00:57:00.000,71.403,-105.554,193.27461599999998,3.315604,7.3397619999999995,2.494133,-8.074817,0.132438,2.50303,5.361182344834974e-05,5.077260848951036e-07,3.4457792013064514e-06,-5.349856477865163e-05
1 Jan 2011 00:57:01.000,71.475,-105.52,193.100736,3.3174639999999997,7.342117,2.485357,-8.077748,0.13198,2.4942580000000003,5.3608288940384916e-05,4.966541364365112e-07,3.4183207978975516e-06,-5.349688832733374e-05
1 Jan 2011 00:57:02.000,71.548,-105.486,192.92844499999998,3.319319,7.344461,2.4765770000000003,-8.080668,0.131522,2.485481,5.360456381942169e-05,4.854990564591181e-07,3.3906121729659224e-06,-5.3495021282631204e-05
1 Jan 2011 00:57:03.000,71.62,-105.45200000000001,192.757743,3.3211699999999995,7.346794999999999,2.467793,-8.083577,0.131063,2.4767,5.3600856823112246e-05,4.744633633300075e-07,3.3633742706157835e-06,-5.349312526114357e-05
1 Jan 2011 00:57:04.000,71.693,-105.41799999999999,192.588631,3.3230169999999997,7.349117999999999,2.459004,-8.086474,0.130605,2.467914,5.3596959901135804e-05,4.6334510659542754e-07,3.3358892084211134e-06,-5.34910391107267e-05
1 Jan 2011 00:57:05.000,71.765,-105.383,192.421109,3.3248599999999997,7.351431,2.450212,-8.089361,0.130146,2.459125,5.3593075864446534e-05,4.522366257373561e-07,3.3088333121610812e-06,-5.3488923009899875e-05
1 Jan 2011 00:57:06.000,71.83800000000001,-105.348,192.255176,3.3266980000000004,7.353733999999999,2.441415,-8.092236,0.129687,2.4503310000000003,5.3589002354803437e-05,4.410467487207518e-07,3.281533988421877e-06,-5.348661688526769e-05
1 Jan 2011 00:57:07.000,71.91,-105.31200000000001,192.090834,3.328532,7.356025999999999,2.432614,-8.0951,0.129227,2.441533,5.358494390193762e-05,4.2986784932941826e-07,3.254662655901004e-06,-5.348428365045379e-05
1 Jan 2011 00:57:08.000,71.983,-105.277,191.92808300000002,3.330362,7.358308,2.423809,-8.097953,0.128768,2.432731,5.358070501788707e-05,4.1871748597811544e-07,3.2275895976817286e-06,-5.348176596999861e-05
1 Jan 2011 00:57:09.000,72.055,-105.241,191.766923,3.332188,7.360580000000001,2.4149990000000003,-8.100794,0.128308,2.423925,5.357648369218806e-05,4.075787035400921e-07,3.2009426291616e-06,-5.347922447740365e-05
1 Jan 2011 00:57:10.000,72.128,-105.205,191.60735400000002,3.3340089999999996,7.362841,2.406186,-8.103625,0.127848,2.415115,5.357207421080381e-05,3.963603076342794e-07,3.1740589509201783e-06,-5.347649374753814e-05
1 Jan 2011 00:57:11.000,72.2,-105.16799999999999,191.449376,3.3358260000000004,7.365092,2.397369,-8.106444,0.127388,2.406301,5.35676844400156e-05,3.851546893213061e-07,3.1476001296288246e-06,-5.347374201937193e-05
1 Jan 2011 00:57:12.000,72.273,-105.131,191.29299,3.337639,7.367332000000001,2.388547,-8.109252,0.12692799999999999,2.397482,5.3563107098132644e-05,3.7387066852067193e-07,3.120908279095366e-06,-5.3470801324112596e-05
1 Jan 2011 00:57:13.000,72.345,-105.094,191.138196,3.3394470000000003,7.369561999999999,2.379722,-8.112048,0.126467,2.38866,5.355856096897907e-05,3.627078590985944e-07,3.094676250727166e-06,-5.346784898403883e-05
1 Jan 2011 00:57:14.000,72.418,-105.056,190.984995,3.341251,7.3717809999999995,2.370893,-8.114834,0.126006,2.3798340000000002,5.355381867886802e-05,3.5136032900594794e-07,3.06817827710873e-06,-5.3464701655093444e-05
1 Jan 2011 00:57:15.000,72.49,-105.01799999999999,190.83338500000002,3.343051,7.373991,2.362059,-8.117608,0.12554500000000002,2.371003,5.3549110046997575e-05,3.4013459241037947e-07,3.042138129788548e-06,-5.3461545908099116e-05
1 Jan 2011 00:57:16.000,72.563,-104.98,190.683369,3.344846,7.376189,2.353222,-8.120371,0.125084,2.3621689999999997,5.35442155024137e-05,3.2883231270559775e-07,3.0158715462610963e-06,-5.345820238181876e-05
1 Jan 2011 00:57:17.000,72.635,-104.941,190.534946,3.3466370000000003,7.378377,2.3443810000000003,-8.123123,0.124623,2.3533310000000003,5.353934726485825e-05,3.1754576910300147e-07,2.9900252509171453e-06,-5.3454846545757546e-05
1 Jan 2011 00:57:18.000,72.708,-104.902,190.388116,3.3484239999999996,7.380555,2.3355349999999997,-8.125863,0.124161,2.344489,5.3534293924881585e-05,3.0618393610242904e-07,2.963956137673651e-06,-5.345130345881972e-05
1 Jan 2011 00:57:19.000,72.78,-104.863,190.24287900000002,3.3502059999999996,7.382722,2.326686,-8.128592,0.123699,2.335642,5.352927925733372e-05,2.9494442954425905e-07,2.938340054997778e-06,-5.344775863695589e-05
1 Jan 2011 00:57:20.000,72.85300000000001,-104.823,190.09923600000002,3.351984,7.384879,2.3178330000000003,-8.131310000000001,0.12323699999999999,2.3267919999999997,5.3524070161195746e-05,2.835251854251143e-07,2.9124703091459974e-06,-5.34440194669916e-05
1 Jan 2011 00:57:21.000,72.925,-104.78299999999999,189.957187,3.353758,7.387025,2.308976,-8.134017,0.122775,2.317939,5.3518902050723435e-05,2.722288289980099e-07,2.8870515074958834e-06,-5.3440281640094835e-05
1 Jan 2011 00:57:22.000,72.998,-104.743,189.816732,3.3555269999999995,7.389161,2.300116,-8.136712,0.12231199999999999,2.309081,5.351355085709749e-05,2.6085911797822183e-07,2.8614163388538838e-06,-5.343635816924155e-05
1 Jan 2011 00:57:23.000,73.07,-104.70200000000001,189.677872,3.3572919999999997,7.391286999999999,2.291251,-8.139396000000001,0.12185,2.300219,5.350823234759507e-05,2.495080581231465e-07,2.8361966353745607e-06,-5.3432430820042624e-05
1 Jan 2011 00:57:24.000,73.142,-104.661,189.540606,3.359053,7.393402,2.2823830000000003,-8.142069000000001,0.121387,2.291354,5.350284538573854e-05,2.3818248235455956e-07,2.8110928053808007e-06,-5.3428414637858e-05
1 Jan 2011 00:57:25.000,73.215,-104.62,189.40493500000002,3.3608089999999997,7.395506,2.27351,-8.144730000000001,0.120924,2.282484,5.349727691908977e-05,2.267851900197009e-07,2.785777550437956e-06,-5.3424214076342186e-05
1 Jan 2011 00:57:26.000,73.28699999999999,-104.57799999999999,189.27086,3.362561,7.3976,2.264634,-8.14738,0.12046099999999998,2.2736110000000003,5.3491744231775586e-05,2.154079870758353e-07,2.7608752636249556e-06,-5.3420013741438746e-05
1 Jan 2011 00:57:27.000,73.36,-104.535,189.13837900000001,3.3643080000000003,7.3996830000000005,2.2557549999999997,-8.150018,0.119997,2.264734,5.348601969301624e-05,2.0385746372556187e-07,2.735733873093645e-06,-5.341562042054564e-05
1 Jan 2011 00:57:28.000,73.432,-104.493,189.007494,3.366051,7.401756,2.246871,-8.152646,0.11953399999999999,2.2558540000000002,5.3480355735981846e-05,1.9253403485320153e-07,2.7110663652720336e-06,-5.34112488101119e-05
1 Jan 2011 00:57:29.000,73.50399999999999,-104.449,188.878205,3.3677900000000003,7.403819,2.237984,-8.155261999999999,0.11907000000000001,2.246969,5.347460438482432e-05,1.810328717048694e-07,2.6864543740575037e-06,-5.3406773953394174e-05
1 Jan 2011 00:57:30.000,73.577,-104.406,188.75051200000001,3.3695239999999997,7.405871,2.229093,-8.157866,0.11860599999999999,2.238081,5.346868592636693e-05,1.695656196803541e-07,2.661670136563199e-06,-5.3402126683093995e-05
1 Jan 2011 00:57:31.000,73.649,-104.36200000000001,188.624415,3.371254,7.407912,2.220198,-8.160459,0.11814100000000001,2.22919,5.3462808233366706e-05,1.5812103167239116e-07,2.6372948078280743e-06,-5.3397486252010855e-05
1 Jan 2011 00:57:32.000,73.721,-104.318,188.499914,3.37298,7.409942999999999,2.2113,-8.163041,0.117677,2.220294,5.345686886990232e-05,1.4670501112979237e-07,2.613037183752747e-06,-5.339276490021814e-05
1 Jan 2011 00:57:33.000,73.794,-104.273,188.37700900000002,3.3747010000000004,7.411963,2.202398,-8.165612,0.11721199999999998,2.211395,5.345074058465146e-05,1.3512099038496374e-07,2.5885522830906023e-06,-5.3387852630007236e-05
1 Jan 2011 00:57:34.000,73.866,-104.228,188.255702,3.376417,7.4139729999999995,2.193492,-8.168171000000001,0.116748,2.202492,5.344466805418228e-05,1.2366238276063593e-07,2.5645029886143047e-06,-5.3382961471411545e-05
1 Jan 2011 00:57:35.000,73.938,-104.182,188.135991,3.37813,7.415972,2.1845830000000004,-8.170717999999999,0.116283,2.1935860000000003,5.343852404556923e-05,1.1213304152791258e-07,2.540543629453764e-06,-5.337798156933925e-05
1 Jan 2011 00:57:36.000,74.01100000000001,-104.13600000000001,188.017877,3.379837,7.417961,2.175671,-8.173255000000001,0.115817,2.1846759999999996,5.343220511275905e-05,1.0053913260597277e-07,2.5163914352688145e-06,-5.3372822758771855e-05
1 Jan 2011 00:57:37.000,74.083,-104.089,187.901361,3.3815410000000004,7.419939,2.166754,-8.175778999999999,0.115352,2.1757619999999998,5.3425932518409406e-05,8.897131880049209e-08,2.4926435183507036e-06,-5.3367678213095336e-05
1 Jan 2011 00:57:38.000,74.155,-104.042,187.786442,3.3832400000000002,7.421907000000001,2.157834,-8.178293,0.11488599999999999,2.166845,5.341960329815145e-05,7.743489936197839e-08,2.4690149355895714e-06,-5.336245857919282e-05
1 Jan 2011 00:57:39.000,74.22800000000001,-103.995,187.67311999999998,3.3849339999999994,7.423864,2.148911,-8.180795,0.11442100000000001,2.157924,5.341310135249009e-05,6.583571740962985e-08,2.445198165427003e-06,-5.3357062022580334e-05
1 Jan 2011 00:57:40.000,74.3,-103.947,187.561397,3.386624,7.42581,2.139984,-8.183285,0.113955,2.149,5.340664856704891e-05,5.426400648958493e-08,2.4217828996924606e-06,-5.335168351766066e-05
1 Jan 2011 00:57:41.000,74.372,-103.899,187.451267,3.3883099999999997,7.427746000000001,2.131053,-8.185764,0.113489,2.140073,5.340014194448139e-05,4.272479575387204e-08,2.398487311771244e-06,-5.3346233165031066e-05
1 Jan 2011 00:57:42.000,74.444,-103.85,187.34272099999998,3.389991,7.429671000000001,2.122119,-8.188232000000001,0.113022,2.131141,5.339356939972734e-05,3.1120102933934864e-08,2.375285616217013e-06,-5.33407002487227e-05
1 Jan 2011 00:57:43.000,74.517,-103.801,187.235773,3.391667,7.431586,2.113182,-8.190688,0.11255599999999999,2.122207,5.338682707425779e-05,1.9455538792471066e-08,2.3519023099416886e-06,-5.333499303518474e-05
