Time (UTCG),Lat (deg),Lon (deg),Alt (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
1 Jan 2011 00:29:37.000,-29.592,-109.28399999999999,1825.0252480000001,5897.729024,3973.35986328125,3973.10888671875,196.573744,,
1 Jan 2011 00:29:38.000,-29.545,-109.285,1823.8043300000002,5913.596416,3971.46484375,3971.30029296875,198.411296,,
1 Jan 2011 00:29:39.000,-29.497,-109.286,1822.583068,5929.686528,3969.59130859375,3969.4912109375,200.270288,,
1 Jan 2011 00:29:40.000,-29.45,-109.287,1821.361463,5945.645568,3967.701171875,3967.66943359375,202.134848,,
1 Jan 2011 00:29:41.000,-29.403000000000002,-109.288,1820.139514,5961.660928,3965.853515625,3965.853515625,204.01336,,
1 Jan 2011 00:29:42.000,-29.355,-109.289,1818.9172230000001,5977.894912,3964.0205078125,3964.0205078125,205.915056,,
1 Jan 2011 00:29:43.000,-29.308000000000003,-109.29,1817.694591,5994.008576,3962.188232421875,3962.188232421875,207.827168,,
1 Jan 2011 00:29:44.000,-29.261,-109.291,1816.471618,6010.169344,3960.35595703125,3960.35595703125,209.736976,,
1 Jan 2011 00:29:45.000,-29.213,-109.292,1815.248306,6026.551296,3958.5263671875,3958.5263671875,211.706032,,
1 Jan 2011 00:29:46.000,-29.166,-109.29299999999999,1814.0246539999998,6042.807808,3956.6787109375,3956.6787109375,213.655504,,
1 Jan 2011 00:29:47.000,-29.119,-109.294,1812.800664,6059.116544,3954.82177734375,3954.82177734375,215.62008,,
1 Jan 2011 00:29:48.000,-29.070999999999998,-109.295,1811.5763359999999,6075.638272,3952.9775390625,3952.9775390625,217.60792,,
1 Jan 2011 00:29:49.000,-29.024,-109.296,1810.3516719999998,6092.040704,3950.65380859375,3950.193603515625,219.617344,,
1 Jan 2011 00:29:50.000,-28.976,-109.29700000000001,1809.1266719999999,6108.670976,3948.75439453125,3948.3466796875,221.63728,,
1 Jan 2011 00:29:51.000,-28.929000000000002,-109.29799999999999,1807.901336,6125.165568,3946.838623046875,3946.47314453125,223.687984,,
1 Jan 2011 00:29:52.000,-28.881,-109.29799999999999,1806.675666,6141.871616,3944.940185546875,3944.62939453125,225.71832,,
1 Jan 2011 00:29:53.000,-28.834,-109.29899999999999,1805.4496629999999,6158.464512,3943.0341796875,3942.765625,227.801568,,
1 Jan 2011 00:29:54.000,-28.785999999999998,-109.3,1804.2233260000003,6175.28064,3941.11669921875,3940.889404296875,229.877792,,
1 Jan 2011 00:29:55.000,-28.739,-109.301,1802.9966579999998,6191.968768,3939.2060546875,3939.0185546875,231.973392,,
1 Jan 2011 00:29:56.000,-28.691,-109.302,1801.7696579999997,6208.88576,3937.295166015625,3937.144775390625,234.095776,,
1 Jan 2011 00:29:57.000,-28.644000000000002,-109.303,1800.542327,6225.665536,3935.378662109375,3935.260986328125,236.2132,,
1 Jan 2011 00:29:58.000,-28.596,-109.304,1799.314667,6242.669056,3933.4599609375,3933.376953125,238.381648,,
1 Jan 2011 00:29:59.000,-28.548000000000002,-109.305,1798.086677,6259.725824,3931.53662109375,3931.4853515625,240.545424,,
1 Jan 2011 00:30:00.000,-28.500999999999998,-109.306,1796.8583600000002,6262.398464,3928.081298828125,3927.803955078125,237.602528,,
1 Jan 2011 00:30:01.000,-28.453000000000003,-109.307,1795.6297149999998,6279.456768,3926.16015625,3925.902099609375,239.766672,,
1 Jan 2011 00:30:02.000,-28.406,-109.30799999999999,1794.400743,6296.396288,3924.229736328125,3923.98193359375,241.943856,,
1 Jan 2011 00:30:03.000,-28.358,-109.309,1793.171446,6313.549312,3922.299560546875,3922.046630859375,244.139088,,
1 Jan 2011 00:30:04.000,-28.31,-109.31,1791.941823,6330.754048,3920.364501953125,3920.1201171875,246.35096,,
1 Jan 2011 00:30:05.000,-28.263,-109.311,1790.711877,6347.824128,3918.434814453125,3918.200439453125,248.579984,,
1 Jan 2011 00:30:06.000,-28.215,-109.31200000000001,1789.4816059999998,6365.116928,3916.49169921875,3916.27099609375,250.819136,,
1 Jan 2011 00:30:07.000,-28.166999999999998,-109.31299999999999,1788.2510129999998,6382.45888,3914.553955078125,3914.333984375,253.086832,,
1 Jan 2011 00:30:08.000,-28.119,-109.314,1787.020098,6399.84384,3912.611328125,3912.390625,255.357504,,
1 Jan 2011 00:30:09.000,-28.072,-109.315,1785.788862,6417.090048,3910.67041015625,3910.45166015625,257.63688,,
1 Jan 2011 00:30:10.000,-28.024,-109.316,1784.557306,6434.568704,3908.72998046875,3908.501953125,259.97296,,
1 Jan 2011 00:30:11.000,-27.976,-109.31700000000001,1783.32543,6452.090368,3906.79736328125,3906.56005859375,262.297392,,
1 Jan 2011 00:30:12.000,-27.928,-109.318,1782.093235,6469.6576,3904.84619140625,3904.609130859375,264.643008,,
1 Jan 2011 00:30:13.000,-27.881,-109.319,1780.860723,6487.084544,3902.9140625,3902.66064453125,266.983696,,
1 Jan 2011 00:30:14.000,-27.833000000000002,-109.32,1779.6278929999999,6504.735232,3900.965576171875,3900.701171875,269.376576,,
1 Jan 2011 00:30:15.000,-27.785,-109.321,1778.3947469999998,6522.439168,3899.015625,3898.74267578125,271.7576,,
1 Jan 2011 00:30:16.000,-27.737,-109.322,1777.1612850000001,6540.178944,3897.068603515625,3896.773193359375,274.200352,,
1 Jan 2011 00:30:17.000,-27.689,-109.323,1775.9275089999999,6557.965312,3895.117431640625,3894.81396484375,276.607712,,
1 Jan 2011 00:30:18.000,-27.641,-109.324,1774.6934190000002,6575.7952,3893.17578125,3892.84228515625,279.071136,,
1 Jan 2011 00:30:19.000,-27.593000000000004,-109.325,1773.459015,6593.663488,3891.230712890625,3890.852294921875,281.521248,,
1 Jan 2011 00:30:20.000,-27.546,-109.32600000000001,1772.2242989999997,6611.393536,3889.28076171875,3888.87548828125,283.963808,,
1 Jan 2011 00:30:21.000,-27.498,-109.32700000000001,1770.9892719999998,6629.350912,3887.32958984375,3886.908203125,286.48448,,
1 Jan 2011 00:30:22.000,-27.45,-109.32799999999999,1769.753934,6647.351808,3885.833251953125,3885.833251953125,288.98,,
1 Jan 2011 00:30:23.000,-27.401999999999997,-109.329,1768.518286,6665.389568,3883.84228515625,3883.84228515625,291.544448,,
1 Jan 2011 00:30:24.000,-27.354,-109.33,1767.282329,6683.47648,3881.85791015625,3881.85791015625,294.081472,,
1 Jan 2011 00:30:25.000,-27.305999999999997,-109.331,1766.046063,6701.598208,3879.85986328125,3879.85986328125,296.632512,,
1 Jan 2011 00:30:26.000,-27.258000000000003,-109.33200000000001,1764.8094899999999,6719.763456,3877.86328125,3877.86328125,299.212096,,
1 Jan 2011 00:30:27.000,-27.21,-109.333,1763.572611,6737.968128,3875.875732421875,3875.875732421875,301.78112,,
1 Jan 2011 00:30:28.000,-27.162,-109.334,1762.335425,6756.21888,3873.872314453125,3873.872314453125,304.42496,,
1 Jan 2011 00:30:29.000,-27.114,-109.335,1761.097934,6774.495232,3871.864501953125,3871.864501953125,307.047232,,
1 Jan 2011 00:30:30.000,-27.066,-109.336,1759.8601399999998,6792.818176,3869.8564453125,3869.8564453125,309.68576,,
1 Jan 2011 00:30:31.000,-27.018,-109.337,1758.622041,6811.185152,3867.849853515625,3867.849853515625,312.35776,,
1 Jan 2011 00:30:32.000,-26.97,-109.338,1757.3836399999998,6829.591552,3865.84814453125,3865.84814453125,315.034432,,
1 Jan 2011 00:30:33.000,-26.921,-109.339,1756.144937,6848.20992,3863.870849609375,3863.820556640625,317.73776,,
1 Jan 2011 00:30:34.000,-26.873,-109.34,1754.905934,6866.694144,3861.91845703125,3861.8056640625,320.440512,,
1 Jan 2011 00:30:35.000,-26.825,-109.34100000000001,1753.6666300000002,6885.208064,3859.9736328125,3859.795654296875,323.186272,,
1 Jan 2011 00:30:36.000,-26.776999999999997,-109.34200000000001,1752.427026,6903.76192,3858.009521484375,3857.75,325.931584,,
1 Jan 2011 00:30:37.000,-26.729,-109.34299999999999,1751.187125,6922.357248,3856.044677734375,3855.726318359375,328.70016,,
1 Jan 2011 00:30:38.000,-26.680999999999997,-109.344,1749.946925,6940.985344,3854.097900390625,3853.70263671875,331.465376,,
1 Jan 2011 00:30:39.000,-26.633000000000003,-109.345,1748.7064289999998,6959.650816,3852.560546875,3852.560546875,334.252096,,
1 Jan 2011 00:30:40.000,-26.584,-109.346,1747.465636,6978.534912,3850.518798828125,3850.518798828125,337.09952,,
