Epoch(UTCG),Lat_GEOD(deg),Lon_GEOD(deg),Height_WGS84 (km)
Jan 01 2015 00:00:01.000000000,-7.541929925,79.71037628,2983.201349
Jan 01 2015 00:00:01.000000000,-7.578209535,79.70812373,2983.036298
Jan 01 2015 00:00:01.000000000,-7.614490394,79.70587158,2982.870441
Jan 01 2015 00:00:01.000000000,-7.65077251,79.70361982,2982.70378
Jan 01 2015 00:00:01.000000000,-7.687055888,79.70136845,2982.536313
Jan 01 2015 00:00:01.000000000,-7.723340535,79.69911749,2982.368041
Jan 01 2015 00:00:01.000000000,-7.759626456,79.69686692,2982.198965
Jan 01 2015 00:00:01.000000000,-7.795913657,79.69461675,2982.029083
Jan 01 2015 00:00:01.000000000,-7.832202145,79.69236699,2981.858397
Jan 01 2015 00:00:01.000000000,-7.868491927,79.69011763,2981.686906
Jan 01 2015 00:00:01.000000000,-7.904783007,79.68786867,2981.51461
Jan 01 2015 00:00:01.000000000,-7.941075392,79.68562013,2981.341509
Jan 01 2015 00:00:01.000000000,-7.977369089,79.683372,2981.167604
Jan 01 2015 00:00:01.000000000,-8.013664104,79.68112428,2980.992894
Jan 01 2015 00:00:01.000000000,-8.049960442,79.67887698,2980.817379
Jan 01 2015 00:00:01.000000000,-8.08625811,79.67663009,2980.641059
Jan 01 2015 00:00:01.000000000,-8.122557114,79.67438362,2980.463935
Jan 01 2015 00:00:01.000000000,-8.158857461,79.67213757,2980.286007
Jan 01 2015 00:00:01.000000000,-8.195159155,79.66989195,2980.107274
Jan 01 2015 00:00:01.000000000,-8.231462204,79.66764675,2979.927736
Jan 01 2015 00:00:01.000000000,-8.267766614,79.66540198,2979.747394
Jan 01 2015 00:00:01.000000000,-8.304072391,79.66315764,2979.566248
Jan 01 2015 00:00:01.000000000,-8.34037954,79.66091372,2979.384297
Jan 01 2015 00:00:01.000000000,-8.376688069,79.65867025,2979.201542
Jan 01 2015 00:00:01.000000000,-8.412997983,79.6564272,2979.017983
Jan 01 2015 00:00:01.000000000,-8.449309289,79.6541846,2978.833619
Jan 01 2015 00:00:01.000000000,-8.485621992,79.65194243,2978.648451
Jan 01 2015 00:00:01.000000000,-8.521936099,79.64970071,2978.462479
Jan 01 2015 00:00:01.000000000,-8.558251616,79.64745942,2978.275703
Jan 01 2015 00:00:01.000000000,-8.594568549,79.64521859,2978.088123
Jan 01 2015 00:00:01.000000000,-8.630886905,79.6429782,2977.899739
Jan 01 2015 00:00:01.000000000,-8.667206688,79.64073826,2977.710551
Jan 01 2015 00:00:01.000000000,-8.703527907,79.63849877,2977.520559
Jan 01 2015 00:00:01.000000000,-8.739850566,79.63625974,2977.329763
Jan 01 2015 00:00:01.000000000,-8.776174673,79.63402116,2977.138163
Jan 01 2015 00:00:01.000000000,-8.812500232,79.63178304,2976.945759
Jan 01 2015 00:00:01.000000000,-8.848827251,79.62954537,2976.752551
Jan 01 2015 00:00:01.000000000,-8.885155735,79.62730817,2976.55854
Jan 01 2015 00:00:01.000000000,-8.921485692,79.62507144,2976.363725
Jan 01 2015 00:00:01.000000000,-8.957817125,79.62283517,2976.168106
Jan 01 2015 00:00:01.000000000,-8.994150043,79.62059936,2975.971684
Jan 01 2015 00:00:01.000000000,-9.030484451,79.61836403,2975.774458
Jan 01 2015 00:00:01.000000000,-9.066820356,79.61612917,2975.576428
Jan 01 2015 00:00:01.000000000,-9.103157763,79.61389479,2975.377595
Jan 01 2015 00:00:01.000000000,-9.139496679,79.61166088,2975.177959
Jan 01 2015 00:00:01.000000000,-9.17583711,79.60942744,2974.977519
Jan 01 2015 00:00:01.000000000,-9.212179061,79.60719449,2974.776276
Jan 01 2015 00:00:01.000000000,-9.248522541,79.60496202,2974.574229
Jan 01 2015 00:00:01.000000000,-9.284867553,79.60273004,2974.371379
Jan 01 2015 00:00:01.000000000,-9.321214105,79.60049854,2974.167726
Jan 01 2015 00:00:01.000000000,-9.357562203,79.59826753,2973.96327
Jan 01 2015 00:00:01.000000000,-9.393911853,79.59603701,2973.75801
Jan 01 2015 00:00:01.000000000,-9.430263062,79.59380698,2973.551947
Jan 01 2015 00:00:01.000000000,-9.466615834,79.59157745,2973.345082
Jan 01 2015 00:00:01.000000000,-9.502970178,79.58934842,2973.137413
Jan 01 2015 00:00:01.000000000,-9.539326097,79.58711988,2972.928941
Jan 01 2015 00:00:01.000000000,-9.5756836,79.58489185,2972.719666
Jan 01 2015 00:00:01.000000000,-9.612042692,79.58266431,2972.509589
Jan 01 2015 00:00:01.000000000,-9.64840338,79.58043729,2972.298708
Jan 01 2015 00:00:01.000000000,-9.684765669,79.57821077,2972.087025
Jan 01 2015 00:00:01.000000000,-9.721129565,79.57598476,2971.874539
Jan 01 2015 00:00:01.000000000,-9.757495076,79.57375926,2971.66125
Jan 01 2015 00:00:01.000000000,-9.793862206,79.57153428,2971.447158
Jan 01 2015 00:00:01.000000000,-9.830230963,79.56930981,2971.232264
