Time (UTCG),Lat (deg),Lon (deg),Alt (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
Mar 17 2015 00:50:00.00000,77.5,120.0,450.0,148694.859776,2718.53076171875,1528.38037109375,142976.319488,,
Mar 17 2015 00:50:00.00000,77.5,125.0,450.0,153640.861696,2724.042236328125,1529.2232666015625,147745.079296,,
Mar 17 2015 00:50:00.00000,77.5,130.0,450.0,158427.561984,2728.8173828125,1530.322265625,152363.122688,,
Mar 17 2015 00:50:00.00000,77.5,135.0,450.0,162967.601152,2732.948974609375,1531.661376953125,156746.825728,,
Mar 17 2015 00:50:00.00000,77.5,140.0,450.0,167180.140544,2736.5087890625,1533.2210693359375,160818.446336,,
Mar 17 2015 00:50:00.00000,77.5,145.0,450.0,170994.909184,2739.552490234375,1534.9779052734375,164510.547968,,
Mar 17 2015 00:50:00.00000,77.5,150.0,450.0,174350.41792,2742.132080078125,1536.90576171875,167763.836928,,
Mar 17 2015 00:50:00.00000,77.5,155.0,450.0,177198.989312,2744.28515625,1538.9744873046875,170532.356096,,
Mar 17 2015 00:50:00.00000,77.5,160.0,450.0,179505.152,2746.027099609375,1541.1517333984375,172781.633536,,
Mar 17 2015 00:50:00.00000,77.5,165.0,450.0,181244.624896,2747.363037109375,1543.4019775390625,174487.994368,,
Mar 17 2015 00:50:00.00000,77.5,170.0,450.0,182406.299648,2748.286865234375,1545.68701171875,175640.215552,,
Mar 17 2015 00:50:00.00000,77.5,175.0,450.0,182991.99488,2748.780029296875,1547.9669189453125,176239.558656,,
Mar 17 2015 00:50:00.00000,72.5,-180.0,450.0,208522.788864,2744.306884765625,1526.655517578125,201229.35296,,
Mar 17 2015 00:50:00.00000,72.5,-175.0,450.0,207807.578112,2744.566162109375,1530.94287109375,200525.08672,,
Mar 17 2015 00:50:00.00000,72.5,-170.0,450.0,206365.753344,2743.2109375,1535.145751953125,199111.180288,,
