Time (UTCG),Lat (deg),Lon (deg),Alt (km),ne_iri16_cm-3,Te_iri16_K,Ti_iri16_K,O+_iri16_cm-3,O2+_iri16_cm-3,NO+_iri16_cm-3
Mar 17 2015 00:50:00.000000000,87.5,125.0,120.0,18954.215424,365.50604248046875,365.50604248046875,2.047126875,4015.652352,14932.806656
Mar 17 2015 00:50:00.000000000,87.5,130.0,120.0,19324.942336,365.5296630859375,365.5296630859375,2.16536075,4128.28288,15190.571008
Mar 17 2015 00:50:00.000000000,87.5,135.0,120.0,19660.443648,365.552001953125,365.552001953125,2.2758815,4230.675456,15423.369216
Mar 17 2015 00:50:00.000000000,87.5,140.0,120.0,19957.352448,365.57281494140625,365.57281494140625,2.3764285,4321.677824,15628.99456
Mar 17 2015 00:50:00.000000000,87.5,145.0,120.0,20212.635648,365.592041015625,365.592041015625,2.46484275,4400.244736,15805.467648
Mar 17 2015 00:50:00.000000000,87.5,150.0,120.0,20423.667712,365.60943603515625,365.60943603515625,2.539215,4465.43104,15951.107072
Mar 17 2015 00:50:00.000000000,87.5,155.0,120.0,20588.302336,365.6248474121094,365.6248474121094,2.597898,4516.466688,16064.54272
Mar 17 2015 00:50:00.000000000,87.5,160.0,120.0,20704.91136,365.6380615234375,365.6380615234375,2.6396075,4552.7424,16144.760832
Mar 17 2015 00:50:00.000000000,87.5,165.0,120.0,20772.308992,365.6486511230469,365.6486511230469,2.66340725,4573.817856,16191.015936
Mar 17 2015 00:50:00.000000000,87.5,170.0,120.0,20789.82144,365.6563415527344,365.6563415527344,2.6688045,4579.412992,16202.914816
Mar 17 2015 00:50:00.000000000,87.5,175.0,120.0,20757.229568,365.660888671875,365.660888671875,2.65570125,4569.430528,16180.342784
Mar 17 2015 00:50:00.000000000,82.5,-180.0,120.0,38696.730624,366.47601318359375,366.47601318359375,13.98119,11061.083136,27599.894528
Mar 17 2015 00:50:00.000000000,82.5,-175.0,120.0,38246.199296,366.55267333984375,366.55267333984375,13.497156,10901.567488,27310.006272
Mar 17 2015 00:50:00.000000000,82.5,-170.0,120.0,37624.774656,366.6172180175781,366.6172180175781,12.862849,10677.878784,26913.767424
Mar 17 2015 00:50:00.000000000,82.5,-165.0,120.0,36835.75808,366.666259765625,366.666259765625,12.095543,10391.748608,26412.705792
Mar 17 2015 00:50:00.000000000,82.5,-160.0,120.0,35883.708416,366.69635009765625,366.69635009765625,11.216259,10045.611008,25808.902144
Mar 17 2015 00:50:00.000000000,82.5,-155.0,120.0,34774.761472,366.7044677734375,366.7044677734375,10.249453,9642.7008,25105.2032
Mar 17 2015 00:50:00.000000000,82.5,-150.0,120.0,33516.863488,366.6879577636719,366.6879577636719,9.222434,9187.10272,24305.414144
Mar 17 2015 00:50:00.000000000,82.5,-145.0,120.0,32120.328192,366.644775390625,366.644775390625,8.164577,8683.925504,23414.677504
Mar 17 2015 00:50:00.000000000,82.5,-140.0,120.0,30598.232064,366.5731506347656,366.5731506347656,7.10618,8139.378176,22439.7824
Mar 17 2015 00:50:00.000000000,82.5,-135.0,120.0,28966.694912,366.47247314453125,366.47247314453125,6.076791,7560.777216,21389.471744
Mar 17 2015 00:50:00.000000000,82.5,-130.0,120.0,27245.39392,366.3422546386719,366.3422546386719,5.103323,6956.687872,20274.786304
Mar 17 2015 00:50:00.000000000,82.5,-125.0,120.0,25457.565696,366.1834411621094,366.1834411621094,4.208108,6336.749568,19109.265408
Mar 17 2015 00:50:00.000000000,82.5,-120.0,120.0,23629.709312,365.99725341796875,365.99725341796875,3.40741575,5711.394816,17908.918272
Mar 17 2015 00:50:00.000000000,82.5,-115.0,120.0,21790.86336,365.78594970703125,365.78594970703125,2.711546,5091.296256,16692.074496
Mar 17 2015 00:50:00.000000000,82.5,-110.0,120.0,19971.352576,365.5526428222656,365.5526428222656,2.12679825,4486.52032,15478.9632
Mar 17 2015 00:50:00.000000000,82.5,-105.0,120.0,18201.116672,365.30072021484375,365.30072021484375,1.7283275,3855.696128,14340.667392
